"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,839911,2020000537745,134,2020008399111,39,61,550439,1,1,134,1,27,599,59900,2,2015,10,4840,87000,87000,"Sales and Related Occupations:"
2020,202001,839920,2020000537971,111,2020008399201,39,49,411039,1,1,111,1,37,600,60053,3,9999,8,0,0,0,NA
2020,202001,839920,2020000537971,111,2020008399201,39,49,411039,1,2,134,1,11,600,60053,3,9999,4,0,9999999,999999,NA
2020,202001,839923,2020000538056,52,2020008399231,39,49,410839,1,1,52,2,45,200,20000,3,9999,13,4020,10000,10000,"Service Occupations"
2020,202001,839923,2020000538056,52,2020008399231,39,49,410839,1,2,78,1,51,200,20000,3,9999,14,9600,29100,29100,"Production, Transportation, and Material Moving Occupations"
2020,202001,839935,2020000538226,58,2020008399351,39,0,100039,1,1,58,2,66,457,45710,2,1993,46,0,33880,0,NA
2020,202001,839959,2020000538909,92,2020008399591,39,133,170039,1,2,103,1,71,434,43400,2,1964,70,0,44630,0,NA
2020,202001,839961,2020000538929,65,2020008399611,39,113,460439,1,2,60,2,54,453,45300,3,9999,31,440,24000,24000,"Management, Business and Financial Operations"
2020,202001,839961,2020000538929,65,2020008399611,39,113,460439,1,3,96,2,31,453,45300,1,9999,31,5150,30000,30000,"Office and Administrative Support Occupations:"
2020,202001,839974,2020000539334,105,2020008399741,39,17,540339,1,1,105,1,46,465,46500,2,2010,20,2205,115000,115000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839974,2020000539334,105,2020008399741,39,17,540339,1,2,103,2,46,465,46500,2,2010,20,2205,6000,6000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839991,2020000539687,70,2020008399911,39,35,90439,1,1,70,2,86,455,45500,2,1953,69,0,5580,0,NA
2020,202001,839994,2020000539780,82,2020008399941,39,35,90939,1,2,156,1,41,517,51700,2,2017,40,3930,22000,22000,"Service Occupations"
2020,202001,840003,2020000540108,89,2020008400031,39,61,550139,1,1,89,2,73,434,43400,2,1982,52,0,19900,0,NA
2020,202001,840010,2020000540316,40,2020008400101,39,49,410439,1,1,40,1,36,521,52100,3,9999,12,1021,130000,130000,"Computer and Mathematical Occupations"
2020,202001,840020,2020000540686,63,2020008400201,39,35,90339,1,1,63,2,80,454,45400,1,9999,72,0,130200,0,NA
2020,202001,840034,2020000541084,65,2020008400341,39,0,10039,1,2,109,2,69,515,51500,2,2016,48,8740,31700,31700,"Production, Transportation, and Material Moving Occupations"
2020,202001,840058,2020000541707,45,2020008400581,39,0,270039,1,3,57,1,18,453,45300,1,9999,18,0,0,0,NA
2020,202001,840071,2020000542018,75,2020008400711,39,61,550439,1,1,75,1,67,500,50040,1,9999,67,0,1800,0,NA
2020,202001,840071,2020000542018,75,2020008400711,39,61,550439,1,3,68,1,71,500,50040,1,9999,48,310,146500,80000,"Management, Business and Financial Operations"
2020,202001,840107,2020000542740,112,2020008401071,39,113,460139,1,1,112,2,66,410,41000,1,9999,65,8740,29000,29000,"Production, Transportation, and Material Moving Occupations"
2020,202001,840108,2020000542784,56,2020008401081,39,23,430039,1,2,74,2,47,521,52100,2,2019,8,2300,43680,43400,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840118,2020000543066,115,2020008401181,39,153,180239,1,3,166,1,34,521,52100,2,1988,35,9150,1200,1200,"Production, Transportation, and Material Moving Occupations"
2020,202001,840129,2020000543439,228,2020008401291,39,0,40039,1,2,228,1,30,200,20000,1,9999,30,0,0,0,NA
2020,202001,840134,2020000543599,104,2020008401341,39,35,90739,1,4,144,1,46,200,20000,3,9999,26,6710,70000,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,840134,2020000543599,104,2020008401341,39,35,90739,1,5,133,2,44,200,20000,3,9999,24,0,0,0,NA
2020,202001,840139,2020000543713,161,2020008401391,39,35,90639,1,1,161,1,65,499,49900,3,9999,3,4000,50000,50000,"Service Occupations"
2020,202001,840146,2020000543921,208,2020008401461,39,0,40039,1,1,208,2,29,300,30030,1,9999,19,52,42500,36000,"Management, Business and Financial Operations"
2020,202001,840150,2020000543972,137,2020008401501,39,57,470039,1,1,137,1,35,502,50200,2,1985,35,1006,92000,80000,"Computer and Mathematical Occupations"
2020,202001,840163,2020000544344,47,2020008401631,39,61,550439,1,2,49,1,81,434,43400,2,1970,64,0,16100,0,NA
2020,202001,840165,2020000544362,29,2020008401651,39,0,270039,1,1,29,1,58,600,60013,1,9999,56,1460,37000,0,"Computer and Mathematical Occupations"
2020,202001,840177,2020000544750,73,2020008401771,39,0,320039,1,1,73,1,87,433,43300,2,1959,68,0,14000,0,NA
2020,202001,840186,2020000544897,81,2020008401861,39,0,360039,1,2,72,2,58,515,51500,2,1990,32,3603,30000,30000,"Service Occupations"
2020,202001,840196,2020000545177,101,2020008401961,39,49,410339,1,1,101,1,56,521,52100,2,2018,20,1050,125000,125000,"Computer and Mathematical Occupations"
2020,202001,840196,2020000545177,101,2020008401961,39,49,410339,1,2,116,2,54,521,52100,2,2018,19,0,0,0,NA
2020,202001,840196,2020000545177,101,2020008401961,39,49,410339,1,3,115,2,26,521,52100,2,2018,19,420,60000,60000,"Management, Business and Financial Operations"
2020,202001,840228,2020000546256,196,2020008402281,39,0,50039,1,1,196,2,56,501,50100,1,9999,51,8025,37700,21800,"Production, Transportation, and Material Moving Occupations"
2020,202001,840250,2020000546897,108,2020008402501,39,0,500039,1,2,173,1,37,524,52400,3,9999,4,2545,20000,20000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840250,2020000546897,108,2020008402501,39,0,500039,1,3,122,1,35,600,60023,3,9999,2,2205,14400,14400,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840250,2020000546897,108,2020008402501,39,0,500039,1,4,116,1,31,200,20000,3,9999,0,230,12000,12000,"Management, Business and Financial Operations"
2020,202001,840272,2020000547386,123,2020008402721,39,49,410139,1,1,123,2,40,521,52100,2,2017,16,440,111000,76000,"Management, Business and Financial Operations"
2020,202001,840279,2020000547678,125,2020008402791,39,103,190039,1,1,125,1,34,521,52100,3,9999,4,1021,73000,73000,"Computer and Mathematical Occupations"
2020,202001,840279,2020000547678,125,2020008402791,39,103,190039,1,2,127,2,33,521,52100,3,9999,4,0,0,0,NA
2020,202001,840279,2020000547678,125,2020008402791,39,103,190039,1,3,160,1,3,521,52100,3,9999,4,0,9999999,999999,NA
2020,202001,840288,2020000547837,97,2020008402881,39,35,90439,1,1,97,2,60,465,46530,2,2016,20,4220,11000,0,"Service Occupations"
2020,202001,840288,2020000547837,97,2020008402881,39,35,90439,1,2,91,1,65,465,46530,2,2016,20,4220,16900,16900,"Service Occupations"
2020,202001,840310,2020000548449,36,2020008403101,39,0,270039,1,2,57,2,68,515,51500,3,9999,20,0,9600,0,NA
2020,202001,840342,2020000549235,110,2020008403421,39,113,460239,1,2,109,1,49,260,26030,3,9999,6,8640,40000,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,840343,2020000549269,80,2020008403431,39,61,550439,1,1,80,1,51,200,20000,2,1969,39,4510,50000,50000,"Service Occupations"
2020,202001,840344,2020000549287,115,2020008403441,39,0,10039,1,2,130,2,37,200,20000,2,2001,32,2330,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840355,2020000549699,90,2020008403551,39,49,410239,1,1,90,1,29,521,52100,3,9999,8,1021,117000,117000,"Computer and Mathematical Occupations"
2020,202001,840355,2020000549699,90,2020008403551,39,49,410239,1,2,84,2,28,521,52100,3,9999,7,1021,95000,95000,"Computer and Mathematical Occupations"
2020,202001,840355,2020000549699,90,2020008403551,39,49,410239,1,4,94,1,25,521,52100,3,9999,4,1021,81000,81000,"Computer and Mathematical Occupations"
2020,202001,840357,2020000549762,126,2020008403571,39,103,190039,1,1,126,2,55,502,50200,2,1999,36,7750,50000,50000,"Production, Transportation, and Material Moving Occupations"
2020,202001,840366,2020000550062,82,2020008403661,39,133,170039,1,1,82,1,62,453,45300,1,9999,63,0,59000,0,NA
2020,202001,840368,2020000550149,109,2020008403681,39,49,411039,1,1,109,2,32,413,41300,3,9999,3,2850,55000,55000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840369,2020000550220,111,2020008403691,39,0,40039,1,1,111,1,49,521,52100,2,2016,23,1021,130000,120000,"Computer and Mathematical Occupations"
2020,202001,840373,2020000550283,69,2020008403731,39,133,170039,1,1,69,2,56,600,60054,1,9999,56,2310,77000,77000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840400,2020000551009,84,2020008404001,39,0,50039,1,1,84,2,75,515,51500,2,1981,47,0,26600,0,NA
2020,202001,840414,2020000551234,85,2020008404141,39,0,450039,1,2,81,2,37,453,45300,1,9999,33,800,85000,85000,"Management, Business and Financial Operations"
2020,202001,840425,2020000551413,175,2020008404251,39,49,410139,1,1,175,2,34,521,52120,2,2004,29,0,0,0,NA
2020,202001,840429,2020000551472,211,2020008404291,39,0,30039,1,1,211,1,27,150,15000,2,2007,24,0,10000,0,NA
2020,202001,840471,2020000552555,99,2020008404711,39,49,410539,1,1,99,1,52,150,15000,1,9999,51,10,140000,140000,"Management, Business and Financial Operations"
2020,202001,840488,2020000552941,50,2020008404881,39,61,550439,1,1,50,2,32,453,45300,1,9999,31,1760,77000,72000,"Computer and Mathematical Occupations"
2020,202001,840503,2020000553357,100,2020008405031,39,165,530139,1,1,100,1,44,465,46500,2,2005,21,52,110000,110000,"Management, Business and Financial Operations"
2020,202001,840503,2020000553357,100,2020008405031,39,165,530139,1,2,89,2,43,465,46500,2,2017,14,440,38000,0,"Management, Business and Financial Operations"
2020,202001,840506,2020000553406,207,2020008405061,39,165,530139,1,2,260,1,39,200,20000,2,2004,31,1980,68000,68000,"Computer and Mathematical Occupations"
2020,202001,840507,2020000553432,73,2020008405071,39,35,90539,1,2,70,2,33,300,30030,2,2013,13,8740,24000,18000,"Production, Transportation, and Material Moving Occupations"
2020,202001,840514,2020000553645,84,2020008405141,39,93,80139,1,2,91,2,46,455,45500,2,2012,37,3930,29000,29000,"Service Occupations"
2020,202001,840580,2020000555331,157,2020008405801,39,49,410739,1,1,157,2,55,542,54200,1,9999,37,800,55000,55000,"Management, Business and Financial Operations"
2020,202001,840596,2020000555560,167,2020008405961,39,49,410239,1,1,167,1,71,210,21050,1,9999,70,0,11070,0,NA
2020,202001,840601,2020000555625,110,2020008406011,39,49,410339,1,1,110,1,56,500,50000,2,2014,19,1005,107000,95000,"Computer and Mathematical Occupations"
2020,202001,840601,2020000555625,110,2020008406011,39,49,410339,1,2,123,2,54,500,50000,2,2014,19,3255,80000,80000,"Healthcare Practitioners and Technical Occupations"
2020,202001,840613,2020000556151,166,2020008406131,39,165,530139,1,2,199,2,40,502,50200,2,1985,35,2634,46000,40000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840647,2020000557070,95,2020008406471,39,153,180139,1,2,119,2,64,515,51500,2,1995,41,2545,25100,6000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840661,2020000557344,87,2020008406611,39,35,90239,1,1,87,1,66,535,53500,2,1975,64,800,28200,0,"Management, Business and Financial Operations"
2020,202001,840672,2020000557721,111,2020008406721,39,0,110039,1,2,92,1,47,433,43300,2,2012,17,310,35000,26000,"Management, Business and Financial Operations"
2020,202001,840685,2020000558119,56,2020008406851,39,113,460339,1,2,88,1,33,521,52130,3,9999,5,0,0,0,NA
2020,202001,840707,2020000558812,101,2020008407071,39,0,150039,1,1,101,1,62,515,51500,1,9999,41,3255,86000,74000,"Healthcare Practitioners and Technical Occupations"
2020,202001,840757,2020000559851,36,2020008407571,39,35,90439,1,2,50,2,58,456,45600,1,9999,54,2145,35000,35000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840757,2020000559851,36,2020008407571,39,35,90439,1,4,53,2,10,456,45600,1,9999,9,0,9999999,999999,NA
2020,202001,840757,2020000559851,36,2020008407571,39,35,90439,1,5,51,1,9,456,45600,1,9999,1,0,9999999,999999,NA
2020,202001,840757,2020000559851,36,2020008407571,39,35,90439,1,6,49,2,7,456,45600,1,9999,2,0,9999999,999999,NA
2020,202001,840784,2020000560914,172,2020008407841,39,153,180339,1,1,172,2,27,524,52400,2,2014,20,3601,0,0,"Service Occupations"
2020,202001,840784,2020000560914,172,2020008407841,39,153,180339,1,2,184,2,26,524,52400,2,2014,10,7750,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,840784,2020000560914,172,2020008407841,39,153,180339,1,4,275,2,69,521,52120,3,9999,8,4140,0,0,"Service Occupations"
2020,202001,840800,2020000561385,62,2020008408001,39,0,310039,1,2,54,2,48,200,20000,2,2018,15,4230,0,0,"Service Occupations"
2020,202001,840819,2020000562053,84,2020008408191,39,0,150039,1,1,84,1,66,421,42100,1,9999,66,0,52900,0,NA
2020,202001,840827,2020000562179,62,2020008408271,39,49,410239,1,1,62,1,44,600,60023,2,2018,7,520,68000,68000,"Management, Business and Financial Operations"
2020,202001,840830,2020000562240,210,2020008408301,39,113,460239,1,1,210,2,51,515,51500,2,2010,20,0,0,0,NA
2020,202001,840830,2020000562240,210,2020008408301,39,113,460239,1,2,250,2,84,515,51500,2,1953,68,0,6000,0,NA
2020,202001,840853,2020000562978,182,2020008408531,39,35,90839,1,1,182,1,23,500,50000,3,9999,3,2545,3940,3800,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840866,2020000563314,109,2020008408661,39,41,400039,1,1,109,1,74,453,45300,2,1974,70,2205,35300,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840881,2020000563659,69,2020008408811,39,57,470039,1,1,69,1,74,150,15000,2,1976,65,0,73300,0,NA
2020,202001,840891,2020000563958,102,2020008408911,39,35,90139,1,1,102,2,83,433,43300,3,9999,51,0,13500,0,NA
2020,202001,840917,2020000564498,62,2020008409171,39,29,340039,1,2,61,1,75,150,15000,3,9999,55,7640,56400,39700,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,840925,2020000564801,112,2020008409251,39,49,410239,1,1,112,1,38,413,41300,3,9999,29,1460,82250,82000,"Computer and Mathematical Occupations"
2020,202001,840926,2020000564813,48,2020008409261,39,35,90339,1,3,61,1,18,500,50000,3,9999,1,0,0,0,NA
2020,202001,840926,2020000564813,48,2020008409261,39,35,90339,1,4,51,1,17,502,50200,3,9999,1,0,0,0,NA
2020,202001,840932,2020000564944,129,2020008409321,39,0,50039,1,1,129,1,43,453,45300,1,9999,42,4720,15100,9100,"Sales and Related Occupations:"
2020,202001,840955,2020000565666,73,2020008409551,39,35,91039,1,2,72,2,72,420,42000,2,1994,31,5740,21200,8000,"Office and Administrative Support Occupations:"
2020,202001,840955,2020000565666,73,2020008409551,39,35,91039,1,3,66,2,94,465,46530,2,1954,71,0,27140,0,NA
2020,202001,840964,2020000566094,104,2020008409641,39,45,390039,1,1,104,1,33,521,52120,2,2014,12,9130,35000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,840964,2020000566094,104,2020008409641,39,45,390039,1,2,99,2,33,521,52120,2,2016,11,3601,20800,20800,"Service Occupations"
2020,202001,840964,2020000566094,104,2020008409641,39,45,390039,1,4,120,2,94,521,52120,3,9999,5,0,9000,0,NA
2020,202001,840970,2020000566249,134,2020008409701,39,0,560039,1,2,145,2,44,150,15000,2,1994,33,2100,297000,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840982,2020000566631,76,2020008409821,39,49,410939,1,2,107,2,43,600,60053,1,9999,8,5310,34000,32000,"Office and Administrative Support Occupations:"
2020,202001,840986,2020000566787,66,2020008409861,39,35,90439,1,1,66,1,25,465,46530,2,2007,21,1430,65000,65000,"Computer and Mathematical Occupations"
2020,202001,841003,2020000567206,67,2020008410031,39,93,80239,1,1,67,1,73,455,45500,2,1963,72,0,31600,0,NA
2020,202001,841024,2020000567925,68,2020008410241,39,57,470039,1,2,61,2,75,200,20000,3,9999,3,4760,5600,0,"Sales and Related Occupations:"
2020,202001,841044,2020000568592,102,2020008410441,39,61,550739,1,2,97,1,49,453,45300,2,2011,19,120,155000,150000,"Management, Business and Financial Operations"
2020,202001,841048,2020000568729,94,2020008410481,39,133,170039,1,1,94,1,30,600,60012,3,9999,1,1720,96000,96000,"Computer and Mathematical Occupations"
2020,202001,841048,2020000568729,94,2020008410481,39,133,170039,1,2,96,2,24,600,60012,3,9999,1,0,0,0,NA
2020,202001,841048,2020000568729,94,2020008410481,39,133,170039,1,3,95,1,3,600,60012,3,9999,1,0,9999999,999999,NA
2020,202001,841065,2020000569176,44,2020008410651,39,35,91039,1,1,44,1,39,537,53700,3,9999,13,3090,204000,2e+05,"Healthcare Practitioners and Technical Occupations"
2020,202001,841065,2020000569176,44,2020008410651,39,35,91039,1,2,44,2,36,537,53700,3,9999,12,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841079,2020000569565,234,2020008410791,39,41,400039,1,1,234,1,41,521,52100,3,9999,18,1410,1e+05,1e+05,"Computer and Mathematical Occupations"
2020,202001,841079,2020000569565,234,2020008410791,39,41,400039,1,2,176,2,39,521,52100,3,9999,14,845,1e+05,1e+05,"Management, Business and Financial Operations"
2020,202001,841085,2020000569740,80,2020008410851,39,0,300039,1,2,97,2,58,502,50200,2,1968,52,2310,42500,42500,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841088,2020000569854,71,2020008410881,39,165,530239,1,1,71,1,62,599,59900,2,1992,40,1350,196000,70000,"Computer and Mathematical Occupations"
2020,202001,841088,2020000569854,71,2020008410881,39,165,530239,1,2,82,2,59,537,53700,2,2002,27,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841095,2020000569954,95,2020008410951,39,165,530239,1,1,95,2,63,500,50000,2,2000,33,0,298400,0,NA
2020,202001,841125,2020000570887,131,2020008411251,39,0,310039,1,1,131,2,52,150,15000,2,2017,29,5110,40000,40000,"Office and Administrative Support Occupations:"
2020,202001,841125,2020000570887,131,2020008411251,39,0,310039,1,2,146,1,52,433,43330,3,9999,41,8140,50000,50000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841129,2020000570958,76,2020008411291,39,153,180539,1,1,76,1,66,521,52100,2,2005,22,220,132000,132000,"Management, Business and Financial Operations"
2020,202001,841129,2020000570958,76,2020008411291,39,153,180539,1,2,64,2,58,521,52100,2,2005,22,2300,2650,2500,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841129,2020000570958,76,2020008411291,39,153,180539,1,3,74,2,35,521,52100,2,2005,22,2180,41000,41000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841145,2020000571528,140,2020008411451,39,49,410439,1,1,140,2,82,454,45400,2,1974,53,0,24200,0,NA
2020,202001,841145,2020000571528,140,2020008411451,39,49,410439,1,2,132,1,84,454,45400,3,9999,22,0,9000,0,NA
2020,202001,841167,2020000572049,86,2020008411671,39,45,390039,1,5,114,1,23,465,46590,2,2004,16,9620,14800,14800,"Production, Transportation, and Material Moving Occupations"
2020,202001,841169,2020000572109,114,2020008411691,39,49,411139,1,1,114,2,54,600,60053,2,2017,20,1541,48000,48000,"Computer and Mathematical Occupations"
2020,202001,841169,2020000572109,114,2020008411691,39,49,411139,1,2,96,1,61,600,60053,2,1984,39,2040,41600,41600,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841173,2020000572229,130,2020008411731,39,41,400039,1,1,130,1,41,521,52100,2,2017,20,110,130000,130000,"Management, Business and Financial Operations"
2020,202001,841173,2020000572229,130,2020008411731,39,41,400039,1,2,103,2,38,521,52100,2,2017,15,440,105000,105000,"Management, Business and Financial Operations"
2020,202001,841173,2020000572229,130,2020008411731,39,41,400039,1,5,91,1,18,521,52100,2,2017,10,0,0,0,NA
2020,202001,841179,2020000572379,84,2020008411791,39,35,90439,1,1,84,1,66,260,26010,2,1987,55,3090,438500,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841181,2020000572462,125,2020008411811,39,49,410739,1,1,125,1,59,210,21030,3,9999,19,5610,23400,23400,"Office and Administrative Support Occupations:"
2020,202001,841184,2020000572541,126,2020008411841,39,41,400039,1,1,126,2,53,600,60044,3,9999,21,3601,20000,20000,"Service Occupations"
2020,202001,841184,2020000572541,126,2020008411841,39,41,400039,1,2,131,1,60,600,60044,2,2008,23,350,85000,85000,"Management, Business and Financial Operations"
2020,202001,841201,2020000572818,71,2020008412011,39,17,540339,1,1,71,1,75,434,43400,2,1994,39,2205,162000,50000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841201,2020000572818,71,2020008412011,39,17,540339,1,2,68,2,72,456,45600,2,2004,39,2006,12200,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841209,2020000573007,113,2020008412091,39,35,90139,1,1,113,2,94,456,45600,2,1957,68,0,28400,0,NA
2020,202001,841246,2020000573953,75,2020008412461,39,153,180539,1,1,75,1,48,453,45300,1,9999,47,3602,25000,17000,"Service Occupations"
2020,202001,841246,2020000573953,75,2020008412461,39,153,180539,1,2,56,2,58,600,60014,1,9999,58,2310,74000,65000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841251,2020000574174,180,2020008412511,39,0,110039,1,1,180,1,42,200,20000,3,9999,20,7750,40000,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841251,2020000574174,180,2020008412511,39,0,110039,1,2,116,2,50,200,20000,3,9999,20,0,0,0,NA
2020,202001,841259,2020000574516,58,2020008412591,39,0,110039,1,1,58,2,27,200,20000,2,2008,27,5240,30000,30000,"Office and Administrative Support Occupations:"
2020,202001,841274,2020000575007,88,2020008412741,39,153,180339,1,1,88,2,50,521,52130,3,9999,14,4700,600,0,"Sales and Related Occupations:"
2020,202001,841291,2020000575588,80,2020008412911,39,35,90439,1,1,80,1,68,518,51800,2,1991,45,0,1800,0,NA
2020,202001,841291,2020000575588,80,2020008412911,39,35,90439,1,2,63,2,58,518,51800,2,1996,45,5850,16200,16200,"Office and Administrative Support Occupations:"
2020,202001,841308,2020000575885,116,2020008413081,39,113,460439,1,1,116,1,33,465,46530,3,9999,4,1021,172000,90000,"Computer and Mathematical Occupations"
2020,202001,841308,2020000575885,116,2020008413081,39,113,460439,1,2,120,2,33,534,53400,3,9999,4,110,182000,180000,"Management, Business and Financial Operations"
2020,202001,841308,2020000575885,116,2020008413081,39,113,460439,1,3,107,2,7,534,53400,3,9999,4,0,9999999,999999,NA
2020,202001,841308,2020000575885,116,2020008413081,39,113,460439,1,4,109,1,5,534,53400,3,9999,4,0,9999999,999999,NA
2020,202001,841326,2020000576305,403,2020008413261,39,35,90239,1,1,403,2,59,250,25000,2,1965,55,6005,26000,26000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,1,162,2,36,521,52120,2,2015,12,3110,220000,220000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,2,264,1,37,521,52120,3,9999,5,3321,730000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,3,178,2,7,524,52400,2,2016,4,0,9999999,999999,NA
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,4,214,2,3,524,52400,2,2018,2,0,9999999,999999,NA
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,5,178,2,63,521,52120,2,1989,36,0,0,0,NA
2020,202001,841341,2020000576722,129,2020008413411,39,41,400039,1,1,129,1,43,521,52100,2,2012,21,10,215000,2e+05,"Management, Business and Financial Operations"
2020,202001,841364,2020000577333,51,2020008413641,39,41,400039,1,2,69,2,54,700,70020,3,9999,7,0,0,0,NA
2020,202001,841418,2020000578737,119,2020008414181,39,35,90239,1,1,119,1,29,521,52110,3,9999,3,2545,17100,17100,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841418,2020000578737,119,2020008414181,39,35,90239,1,2,104,2,29,521,52110,3,9999,3,2545,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841435,2020000579490,72,2020008414351,39,113,460339,1,1,72,2,64,410,41000,2,1962,61,4700,32000,32000,"Sales and Related Occupations:"
2020,202001,841436,2020000579496,431,2020008414361,39,49,411139,1,2,613,1,40,700,70010,2,2009,27,9650,75000,75000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841439,2020000579526,156,2020008414391,39,103,190039,1,1,156,1,46,465,46530,2,2011,18,3255,127200,120000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841439,2020000579526,156,2020008414391,39,103,190039,1,2,167,2,35,465,46543,3,9999,7,3258,110000,110000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841447,2020000579640,91,2020008414471,39,49,410439,1,2,127,2,63,500,50000,3,9999,5,3630,21000,0,"Service Occupations"
2020,202001,841469,2020000580389,85,2020008414691,39,61,550139,1,4,162,2,83,521,52150,2,1986,53,0,8200,0,NA
2020,202001,841493,2020000580986,339,2020008414931,39,113,460239,1,1,339,2,87,150,15000,2,1958,69,0,22100,0,NA
2020,202001,841499,2020000581176,113,2020008414991,39,0,30039,1,2,88,1,69,400,40000,3,9999,15,2752,12000,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841499,2020000581176,113,2020008414991,39,0,30039,1,3,126,1,25,400,40000,1,9999,15,4030,0,0,"Service Occupations"
2020,202001,841499,2020000581176,113,2020008414991,39,0,30039,1,4,103,1,19,400,40000,1,9999,15,4965,3500,3500,"Sales and Related Occupations:"
2020,202001,841506,2020000581478,259,2020008415061,39,165,530239,1,1,259,1,53,501,50100,3,9999,0,140,130000,130000,"Management, Business and Financial Operations"
2020,202001,841518,2020000581874,82,2020008415181,39,0,270039,1,1,82,2,57,453,45300,1,9999,57,4760,70000,0,"Sales and Related Occupations:"
2020,202001,841570,2020000583593,126,2020008415701,39,0,70039,1,1,126,2,63,453,45300,2,1969,61,4220,3100,1300,"Service Occupations"
2020,202001,841592,2020000584264,56,2020008415921,39,153,180139,1,1,56,1,58,413,41300,2,2004,29,710,508000,433000,"Management, Business and Financial Operations"
2020,202001,841592,2020000584264,56,2020008415921,39,153,180139,1,2,69,2,55,413,41300,2,2004,29,0,0,0,NA
2020,202001,841603,2020000584459,172,2020008416031,39,0,110039,1,1,172,2,77,401,40100,3,9999,54,0,20000,0,NA
2020,202001,841621,2020000584797,262,2020008416211,39,49,410639,1,2,246,2,27,600,60022,3,9999,1,4600,4800,4800,"Service Occupations"
2020,202001,841625,2020000585008,306,2020008416251,39,49,410839,1,1,306,2,29,260,26010,2,2013,9,5000,55000,55000,"Office and Administrative Support Occupations:"
2020,202001,841626,2020000585023,114,2020008416261,39,35,90539,1,1,114,2,58,210,21040,3,9999,16,0,12000,0,NA
2020,202001,841626,2020000585023,114,2020008416261,39,35,90539,1,2,146,1,22,210,21040,3,9999,16,8990,30000,30000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841626,2020000585023,114,2020008416261,39,35,90539,1,3,150,1,24,210,21040,3,9999,16,8990,15000,15000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841653,2020000585654,84,2020008416531,39,0,10039,1,2,114,2,35,515,51500,3,9999,7,9620,27000,27000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841653,2020000585654,84,2020008416531,39,0,10039,1,3,82,1,16,515,51500,3,9999,1,0,0,0,NA
2020,202001,841662,2020000585978,66,2020008416621,39,35,90339,1,3,91,1,34,521,52100,2,1987,34,9645,31200,3800,"Production, Transportation, and Material Moving Occupations"
